network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2001:1900:1:40::/58,6252001,6252001,,0,0
2001:1900:1:80::/57,6252001,6252001,,0,0
2001:1900:1:100::/56,6252001,6252001,,0,0
2001:1900:1:200::/55,6252001,6252001,,0,0
2001:1900:1:400::/54,6252001,6252001,,0,0
2001:1900:1:800::/53,6252001,6252001,,0,0
2001:1900:1:1000::/52,6252001,6252001,,0,0
2001:1900:1:2000::/51,6252001,6252001,,0,0
2001:1900:1:4000::/50,6252001,6252001,,0,0
2001:1900:1:8000::/49,6252001,6252001,,0,0
2001:1900:2::/106,6252001,6252001,,0,0
2001:1900:2::40:0/108,6252001,6252001,,0,0
2001:1900:2::50:0/111,6252001,6252001,,0,0
2001:1900:2::52:0/112,6252001,6252001,,0,0
2001:1900:2::53:0/120,6252001,6252001,,0,0
2001:1900:2::53:100/120,2635167,6252001,,0,0
2001:1900:2::53:200/120,2921044,6252001,,0,0
2001:1900:2::53:300/120,6252001,6252001,,0,0
2001:1900:2::53:400/118,6252001,6252001,,0,0
2001:1900:2::53:800/117,6252001,6252001,,0,0
2001:1900:2::53:1000/116,6252001,6252001,,0,0
2001:1900:2::53:2000/115,6252001,6252001,,0,0
2001:1900:2::53:4000/114,6252001,6252001,,0,0
2001:1900:2::53:8000/113,6252001,6252001,,0,0
2001:1900:2::54:0/110,6252001,6252001,,0,0
2001:1900:2::58:0/109,6252001,6252001,,0,0
2001:1900:2::60:0/107,6252001,6252001,,0,0
2001:1900:2::80:0/105,6252001,6252001,,0,0
2001:1900:2::100:0/104,6252001,6252001,,0,0
2001:1900:2::200:0/103,6252001,6252001,,0,0
2001:1900:2::400:0/102,6252001,6252001,,0,0
2001:1900:2::800:0/101,6252001,6252001,,0,0
2001:1900:2::1000:0/100,6252001,6252001,,0,0
2001:1900:2::2000:0/99,6252001,6252001,,0,0
2001:1900:2::4000:0/98,6252001,6252001,,0,0
2001:1900:2::8000:0/97,6252001,6252001,,0,0
2001:1900:2::1:0:0/96,6252001,6252001,,0,0
2001:1900:2::2:0:0/95,6252001,6252001,,0,0
2001:1900:2::4:0:0/94,6252001,6252001,,0,0
2001:1900:2::8:0:0/93,6252001,6252001,,0,0
2001:1900:2::10:0:0/92,6252001,6252001,,0,0
2001:1900:2::20:0:0/91,6252001,6252001,,0,0
2001:1900:2::40:0:0/90,6252001,6252001,,0,0
2001:1900:2::80:0:0/89,6252001,6252001,,0,0
2001:1900:2::100:0:0/88,6252001,6252001,,0,0
2001:1900:2::200:0:0/87,6252001,6252001,,0,0
2001:1900:2::400:0:0/86,6252001,6252001,,0,0
2001:1900:2::800:0:0/85,6252001,6252001,,0,0
2001:1900:2::1000:0:0/84,6252001,6252001,,0,0
2001:1900:2::2000:0:0/83,6252001,6252001,,0,0
2001:1900:2::4000:0:0/82,6252001,6252001,,0,0
2001:1900:2::8000:0:0/81,6252001,6252001,,0,0
2001:1900:2:0:1::/80,6252001,6252001,,0,0
2001:1900:2:0:2::/79,6252001,6252001,,0,0
2001:1900:2:0:4::/78,6252001,6252001,,0,0
2001:1900:2:0:8::/77,6252001,6252001,,0,0
2001:1900:2:0:10::/76,6252001,6252001,,0,0
2001:1900:2:0:20::/75,6252001,6252001,,0,0
2001:1900:2:0:40::/74,6252001,6252001,,0,0
2001:1900:2:0:80::/73,6252001,6252001,,0,0
2001:1900:2:0:100::/72,6252001,6252001,,0,0
2001:1900:2:0:200::/71,6252001,6252001,,0,0
2001:1900:2:0:400::/70,6252001,6252001,,0,0
2001:1900:2:0:800::/69,6252001,6252001,,0,0
2001:1900:2:0:1000::/68,6252001,6252001,,0,0
2001:1900:2:0:2000::/67,6252001,6252001,,0,0
2001:1900:2:0:4000::/66,6252001,6252001,,0,0
2001:1900:2:0:8000::/65,6252001,6252001,,0,0
2001:1900:2:1::/64,6252001,6252001,,0,0
2001:1900:2:2::/63,6252001,6252001,,0,0
2001:1900:2:4::/62,6252001,6252001,,0,0
2001:1900:2:8::/61,6252001,6252001,,0,0
2001:1900:2:10::/60,6252001,6252001,,0,0
2001:1900:2:20::/59,6252001,6252001,,0,0
2001:1900:2:40::/58,6252001,6252001,,0,0
2001:1900:2:80::/57,6252001,6252001,,0,0
2001:1900:2:100::/56,6252001,6252001,,0,0
2001:1900:2:200::/55,6252001,6252001,,0,0
2001:1900:2:400::/54,6252001,6252001,,0,0
2001:1900:2:800::/53,6252001,6252001,,0,0
2001:1900:2:1000::/52,6252001,6252001,,0,0
2001:1900:2:2000::/51,6252001,6252001,,0,0
2001:1900:2:4000::/50,6252001,6252001,,0,0
2001:1900:2:8000::/49,6252001,6252001,,0,0
2001:1900:3::/48,6252001,6252001,,0,0
2001:1900:4::/48,6252001,6252001,,0,0
2001:1900:5::/64,6252001,6252001,,0,0
2001:1900:5:1::/120,6252001,6252001,,0,0
2001:1900:5:1::100/121,6252001,6252001,,0,0
2001:1900:5:1::180/122,6252001,6252001,,0,0
2001:1900:5:1::1c0/126,6252001,6252001,,0,0
2001:1900:5:1::1c4/127,6252001,6252001,,0,0
2001:1900:5:1::1c6/128,3190538,6252001,,0,0
2001:1900:5:1::1c7/128,6252001,6252001,,0,0
2001:1900:5:1::1c8/125,6252001,6252001,,0,0
2001:1900:5:1::1d0/124,6252001,6252001,,0,0
2001:1900:5:1::1e0/123,6252001,6252001,,0,0
2001:1900:5:1::200/119,6252001,6252001,,0,0
2001:1900:5:1::400/118,6252001,6252001,,0,0
2001:1900:5:1::800/117,6252001,6252001,,0,0
2001:1900:5:1::1000/116,6252001,6252001,,0,0
2001:1900:5:1::2000/115,6252001,6252001,,0,0
2001:1900:5:1::4000/114,6252001,6252001,,0,0
2001:1900:5:1::8000/113,6252001,6252001,,0,0
2001:1900:5:1::1:0/112,6252001,6252001,,0,0
2001:1900:5:1::2:0/111,6252001,6252001,,0,0
2001:1900:5:1::4:0/110,6252001,6252001,,0,0
2001:1900:5:1::8:0/109,6252001,6252001,,0,0
2001:1900:5:1::10:0/108,6252001,6252001,,0,0
2001:1900:5:1::20:0/107,6252001,6252001,,0,0
2001:1900:5:1::40:0/106,6252001,6252001,,0,0
2001:1900:5:1::80:0/105,6252001,6252001,,0,0
2001:1900:5:1::100:0/104,6252001,6252001,,0,0
2001:1900:5:1::200:0/103,6252001,6252001,,0,0
2001:1900:5:1::400:0/102,6252001,6252001,,0,0
2001:1900:5:1::800:0/101,6252001,6252001,,0,0
2001:1900:5:1::1000:0/100,6252001,6252001,,0,0
2001:1900:5:1::2000:0/99,6252001,6252001,,0,0
2001:1900:5:1::4000:0/98,6252001,6252001,,0,0
2001:1900:5:1::8000:0/97,6252001,6252001,,0,0
2001:1900:5:1:0:1::/96,6252001,6252001,,0,0
2001:1900:5:1:0:2::/95,6252001,6252001,,0,0
2001:1900:5:1:0:4::/94,6252001,6252001,,0,0
2001:1900:5:1:0:8::/93,6252001,6252001,,0,0
2001:1900:5:1:0:10::/92,6252001,6252001,,0,0
2001:1900:5:1:0:20::/91,6252001,6252001,,0,0
2001:1900:5:1:0:40::/90,6252001,6252001,,0,0
2001:1900:5:1:0:80::/89,6252001,6252001,,0,0
2001:1900:5:1:0:100::/88,6252001,6252001,,0,0
2001:1900:5:1:0:200::/87,6252001,6252001,,0,0
2001:1900:5:1:0:400::/86,6252001,6252001,,0,0
2001:1900:5:1:0:800::/85,6252001,6252001,,0,0
2001:1900:5:1:0:1000::/84,6252001,6252001,,0,0
2001:1900:5:1:0:2000::/83,6252001,6252001,,0,0
2001:1900:5:1:0:4000::/82,6252001,6252001,,0,0
2001:1900:5:1:0:8000::/81,6252001,6252001,,0,0
2001:1900:5:1:1::/80,6252001,6252001,,0,0
2001:1900:5:1:2::/79,6252001,6252001,,0,0
2001:1900:5:1:4::/78,6252001,6252001,,0,0
2001:1900:5:1:8::/77,6252001,6252001,,0,0
2001:1900:5:1:10::/76,6252001,6252001,,0,0
2001:1900:5:1:20::/75,6252001,6252001,,0,0
2001:1900:5:1:40::/74,6252001,6252001,,0,0
2001:1900:5:1:80::/73,6252001,6252001,,0,0
2001:1900:5:1:100::/72,6252001,6252001,,0,0
2001:1900:5:1:200::/71,6252001,6252001,,0,0
2001:1900:5:1:400::/70,6252001,6252001,,0,0
2001:1900:5:1:800::/69,6252001,6252001,,0,0
2001:1900:5:1:1000::/68,6252001,6252001,,0,0
2001:1900:5:1:2000::/67,6252001,6252001,,0,0
2001:1900:5:1:4000::/66,6252001,6252001,,0,0
2001:1900:5:1:8000::/65,6252001,6252001,,0,0
2001:1900:5:2::/79,6252001,6252001,,0,0
2001:1900:5:2:2::/117,6252001,6252001,,0,0
2001:1900:5:2:2::800/120,6252001,6252001,,0,0
2001:1900:5:2:2::900/123,6252001,6252001,,0,0
2001:1900:5:2:2::920/124,6252001,6252001,,0,0
2001:1900:5:2:2::930/125,6252001,6252001,,0,0
2001:1900:5:2:2::938/126,6252001,6252001,,0,0
2001:1900:5:2:2::93c/127,6252001,6252001,,0,0
2001:1900:5:2:2::93e/128,3190538,6252001,,0,0
2001:1900:5:2:2::93f/128,6252001,6252001,,0,0
2001:1900:5:2:2::940/122,6252001,6252001,,0,0
2001:1900:5:2:2::980/121,6252001,6252001,,0,0
2001:1900:5:2:2::a00/119,6252001,6252001,,0,0
2001:1900:5:2:2::c00/118,6252001,6252001,,0,0
2001:1900:5:2:2::1000/116,6252001,6252001,,0,0
2001:1900:5:2:2::2000/115,6252001,6252001,,0,0
2001:1900:5:2:2::4000/114,6252001,6252001,,0,0
2001:1900:5:2:2::8000/113,6252001,6252001,,0,0
2001:1900:5:2:2:0:1:0/112,6252001,6252001,,0,0
2001:1900:5:2:2:0:2:0/111,6252001,6252001,,0,0
2001:1900:5:2:2:0:4:0/110,6252001,6252001,,0,0
2001:1900:5:2:2:0:8:0/109,6252001,6252001,,0,0
2001:1900:5:2:2:0:10:0/108,6252001,6252001,,0,0
2001:1900:5:2:2:0:20:0/107,6252001,6252001,,0,0
2001:1900:5:2:2:0:40:0/106,6252001,6252001,,0,0
2001:1900:5:2:2:0:80:0/105,6252001,6252001,,0,0
2001:1900:5:2:2:0:100:0/104,6252001,6252001,,0,0
2001:1900:5:2:2:0:200:0/103,6252001,6252001,,0,0
2001:1900:5:2:2:0:400:0/102,6252001,6252001,,0,0
2001:1900:5:2:2:0:800:0/101,6252001,6252001,,0,0
2001:1900:5:2:2:0:1000:0/100,6252001,6252001,,0,0
2001:1900:5:2:2:0:2000:0/99,6252001,6252001,,0,0
2001:1900:5:2:2:0:4000:0/98,6252001,6252001,,0,0
2001:1900:5:2:2:0:8000:0/97,6252001,6252001,,0,0
2001:1900:5:2:2:1::/96,6252001,6252001,,0,0
2001:1900:5:2:2:2::/95,6252001,6252001,,0,0
2001:1900:5:2:2:4::/94,6252001,6252001,,0,0
2001:1900:5:2:2:8::/93,6252001,6252001,,0,0
2001:1900:5:2:2:10::/92,6252001,6252001,,0,0
2001:1900:5:2:2:20::/91,6252001,6252001,,0,0
2001:1900:5:2:2:40::/90,6252001,6252001,,0,0
2001:1900:5:2:2:80::/89,6252001,6252001,,0,0
2001:1900:5:2:2:100::/88,6252001,6252001,,0,0
2001:1900:5:2:2:200::/87,6252001,6252001,,0,0
2001:1900:5:2:2:400::/86,6252001,6252001,,0,0
2001:1900:5:2:2:800::/85,6252001,6252001,,0,0
2001:1900:5:2:2:1000::/84,6252001,6252001,,0,0
2001:1900:5:2:2:2000::/83,6252001,6252001,,0,0
2001:1900:5:2:2:4000::/82,6252001,6252001,,0,0
2001:1900:5:2:2:8000::/81,6252001,6252001,,0,0
2001:1900:5:2:3::/80,6252001,6252001,,0,0
2001:1900:5:2:4::/78,6252001,6252001,,0,0
2001:1900:5:2:8::/77,6252001,6252001,,0,0
2001:1900:5:2:10::/76,6252001,6252001,,0,0
2001:1900:5:2:20::/75,6252001,6252001,,0,0
2001:1900:5:2:40::/74,6252001,6252001,,0,0
2001:1900:5:2:80::/73,6252001,6252001,,0,0
2001:1900:5:2:100::/72,6252001,6252001,,0,0
2001:1900:5:2:200::/71,6252001,6252001,,0,0
2001:1900:5:2:400::/70,6252001,6252001,,0,0
2001:1900:5:2:800::/69,6252001,6252001,,0,0
2001:1900:5:2:1000::/68,6252001,6252001,,0,0
2001:1900:5:2:2000::/67,6252001,6252001,,0,0
2001:1900:5:2:4000::/66,6252001,6252001,,0,0
2001:1900:5:2:8000::/65,6252001,6252001,,0,0
2001:1900:5:3::/64,6252001,6252001,,0,0
2001:1900:5:4::/62,6252001,6252001,,0,0
2001:1900:5:8::/61,6252001,6252001,,0,0
2001:1900:5:10::/60,6252001,6252001,,0,0
2001:1900:5:20::/59,6252001,6252001,,0,0
2001:1900:5:40::/58,6252001,6252001,,0,0
2001:1900:5:80::/57,6252001,6252001,,0,0
2001:1900:5:100::/56,6252001,6252001,,0,0
2001:1900:5:200::/55,6252001,6252001,,0,0
2001:1900:5:400::/54,6252001,6252001,,0,0
2001:1900:5:800::/53,6252001,6252001,,0,0
2001:1900:5:1000::/52,6252001,6252001,,0,0
2001:1900:5:2000::/51,6252001,6252001,,0,0
2001:1900:5:4000::/50,6252001,6252001,,0,0
2001:1900:5:8000::/49,6252001,6252001,,0,0
2001:1900:6::/47,6252001,6252001,,0,0
2001:1900:8::/45,6252001,6252001,,0,0
2001:1900:10::/44,6252001,6252001,,0,0
2001:1900:20::/43,6252001,6252001,,0,0
2001:1900:40::/42,6252001,6252001,,0,0
2001:1900:80::/41,6252001,6252001,,0,0
2001:1900:100::/40,6252001,6252001,,0,0
2001:1900:200::/39,6252001,6252001,,0,0
2001:1900:400::/38,6252001,6252001,,0,0
2001:1900:800::/37,6252001,6252001,,0,0
2001:1900:1000::/36,6252001,6252001,,0,0
2001:1900:2000::/39,6252001,6252001,,0,0
2001:1900:2200::/40,6252001,6252001,,0,0
2001:1900:2300::/42,6252001,6252001,,0,0
2001:1900:2340::/43,6252001,6252001,,0,0
2001:1900:2360::/46,6252001,6252001,,0,0
2001:1900:2364::/47,6252001,6252001,,0,0
2001:1900:2366::/48,2077456,6252001,,0,0
2001:1900:2367::/48,6252001,6252001,,0,0
2001:1900:2368::/45,6252001,6252001,,0,0
2001:1900:2370::/44,6252001,6252001,,0,0
2001:1900:2380::/41,6252001,6252001,,0,0
2001:1900:2400::/38,6252001,6252001,,0,0
2001:1900:2800::/37,6252001,6252001,,0,0
2001:1900:3000::/36,6252001,6252001,,0,0
2001:1900:4000::/34,6252001,6252001,,0,0
2001:1900:8000::/33,6252001,6252001,,0,0
2001:1908::/32,6252001,6252001,,0,0
2001:1910::/32,6252001,6252001,,0,0
2001:1920::/32,6251999,6251999,,0,0
2001:1928::/32,6251999,6251999,,0,0
2001:1930::/32,6252001,6252001,,0,0
2001:1938::/32,6252001,6252001,,0,0
2001:1940::/32,6252001,6252001,,0,0
2001:1948::/32,6252001,6252001,,0,0
2001:1950::/32,6252001,6252001,,0,0
2001:1958::/32,6252001,6252001,,0,0
2001:1960::/32,6252001,6252001,,0,0
2001:1968::/32,6252001,6252001,,0,0
2001:1970::/32,6251999,6251999,,0,0
2001:1978::/36,6251999,6251999,,0,0
2001:1978:1000::/40,6252001,6251999,,0,0
2001:1978:1100::/40,6251999,6251999,,0,0
2001:1978:1200::/39,6251999,6251999,,0,0
2001:1978:1400::/40,6252001,6251999,,0,0
2001:1978:1500::/40,6251999,6251999,,0,0
2001:1978:1600::/40,2635167,6251999,,0,0
2001:1978:1700::/40,6252001,6251999,,0,0
2001:1978:1800::/39,6252001,6251999,,0,0
2001:1978:1a00::/40,2750405,6251999,,0,0
2001:1978:1b00::/40,6252001,6251999,,0,0
2001:1978:1c00::/39,6252001,6251999,,0,0
2001:1978:1e00::/40,6252001,6251999,,0,0
2001:1978:1f00::/40,6251999,6251999,,0,0
2001:1978:2000::/39,6252001,6251999,,0,0
2001:1978:2200::/40,6252001,6251999,,0,0
2001:1978:2300::/40,6251999,6251999,,0,0
2001:1978:2400::/39,6252001,6251999,,0,0
2001:1978:2600::/39,6251999,6251999,,0,0
2001:1978:2800::/37,6251999,6251999,,0,0
2001:1978:3000::/36,6251999,6251999,,0,0
2001:1978:4000::/34,6251999,6251999,,0,0
2001:1978:8000::/33,6251999,6251999,,0,0
2001:1980::/32,6252001,6252001,,0,0
2001:1988::/32,6252001,6252001,,0,0
2001:1990::/32,6252001,6252001,,0,0
2001:1998::/32,6252001,6252001,,0,0
2001:19a0::/32,6252001,6252001,,0,0
2001:19a8::/32,6251999,6251999,,0,0
2001:19b0::/32,6252001,6252001,,0,0
2001:19b8::/32,6252001,6252001,,0,0
2001:19c0::/32,6251999,6251999,,0,0
2001:19c8::/32,6252001,6252001,,0,0
2001:19d0::/32,6252001,6252001,,0,0
2001:19e0::/32,6252001,6252001,,0,0
2001:19e8::/32,6252001,6252001,,0,0
2001:19f0::/34,6252001,6252001,,0,0
2001:19f0:4000::/38,6252001,6252001,,0,0
2001:19f0:4400::/50,6252001,6252001,,0,0
2001:19f0:4400:4000::/59,6252001,6252001,,0,0
2001:19f0:4400:4020::/61,6252001,6252001,,0,0
2001:19f0:4400:4028::/62,6252001,6252001,,0,0
2001:19f0:4400:402c::/63,6252001,6252001,,0,0
2001:19f0:4400:402e::/64,1880251,6252001,,0,0
2001:19f0:4400:402f::/64,6252001,6252001,,0,0
2001:19f0:4400:4030::/60,6252001,6252001,,0,0
2001:19f0:4400:4040::/58,6252001,6252001,,0,0
2001:19f0:4400:4080::/57,6252001,6252001,,0,0
2001:19f0:4400:4100::/56,6252001,6252001,,0,0
2001:19f0:4400:4200::/55,6252001,6252001,,0,0
2001:19f0:4400:4400::/54,6252001,6252001,,0,0
2001:19f0:4400:4800::/53,6252001,6252001,,0,0
2001:19f0:4400:5000::/52,6252001,6252001,,0,0
2001:19f0:4400:6000::/51,6252001,6252001,,0,0
2001:19f0:4400:8000::/49,6252001,6252001,,0,0
2001:19f0:4401::/48,6252001,6252001,,0,0
2001:19f0:4402::/47,6252001,6252001,,0,0
2001:19f0:4404::/46,6252001,6252001,,0,0
2001:19f0:4408::/45,6252001,6252001,,0,0
2001:19f0:4410::/44,6252001,6252001,,0,0
2001:19f0:4420::/43,6252001,6252001,,0,0
2001:19f0:4440::/42,6252001,6252001,,0,0
2001:19f0:4480::/41,6252001,6252001,,0,0
2001:19f0:4500::/40,6252001,6252001,,0,0
2001:19f0:4600::/39,6252001,6252001,,0,0
2001:19f0:4800::/37,6252001,6252001,,0,0
2001:19f0:5000::/37,6252001,6252001,,0,0
2001:19f0:5800::/48,6252001,6252001,,0,0
2001:19f0:5801::/56,6252001,6252001,,0,0
2001:19f0:5801:100::/57,6252001,6252001,,0,0
2001:19f0:5801:180::/58,6252001,6252001,,0,0
2001:19f0:5801:1c0::/60,6252001,6252001,,0,0
2001:19f0:5801:1d0::/61,6252001,6252001,,0,0
2001:19f0:5801:1d8::/64,2077456,6252001,,0,0
2001:19f0:5801:1d9::/64,6252001,6252001,,0,0
2001:19f0:5801:1da::/63,6252001,6252001,,0,0
2001:19f0:5801:1dc::/62,6252001,6252001,,0,0
2001:19f0:5801:1e0::/59,6252001,6252001,,0,0
2001:19f0:5801:200::/55,6252001,6252001,,0,0
2001:19f0:5801:400::/54,6252001,6252001,,0,0
2001:19f0:5801:800::/53,6252001,6252001,,0,0
2001:19f0:5801:1000::/52,6252001,6252001,,0,0
2001:19f0:5801:2000::/51,6252001,6252001,,0,0
2001:19f0:5801:4000::/50,6252001,6252001,,0,0
2001:19f0:5801:8000::/49,6252001,6252001,,0,0
2001:19f0:5802::/47,6252001,6252001,,0,0
2001:19f0:5804::/46,6252001,6252001,,0,0
2001:19f0:5808::/45,6252001,6252001,,0,0
2001:19f0:5810::/44,6252001,6252001,,0,0
2001:19f0:5820::/43,6252001,6252001,,0,0
2001:19f0:5840::/42,6252001,6252001,,0,0
2001:19f0:5880::/41,6252001,6252001,,0,0
2001:19f0:5900::/40,6252001,6252001,,0,0
2001:19f0:5a00::/39,6252001,6252001,,0,0
2001:19f0:5c00::/38,6252001,6252001,,0,0
2001:19f0:6000::/37,6252001,6252001,,0,0
2001:19f0:6800::/38,6252001,6252001,,0,0
2001:19f0:6c00::/48,6252001,6252001,,0,0
2001:19f0:6c01::/48,2921044,6252001,,0,0
2001:19f0:6c02::/47,6252001,6252001,,0,0
2001:19f0:6c04::/46,6252001,6252001,,0,0
2001:19f0:6c08::/45,6252001,6252001,,0,0
2001:19f0:6c10::/44,6252001,6252001,,0,0
2001:19f0:6c20::/43,6252001,6252001,,0,0
2001:19f0:6c40::/42,6252001,6252001,,0,0
2001:19f0:6c80::/41,6252001,6252001,,0,0
2001:19f0:6d00::/40,6252001,6252001,,0,0
2001:19f0:6e00::/39,6252001,6252001,,0,0
2001:19f0:7000::/49,6252001,6252001,,0,0
2001:19f0:7000:8000::/52,1861060,6252001,,0,0
2001:19f0:7000:9000::/53,6252001,6252001,,0,0
2001:19f0:7000:9800::/55,6252001,6252001,,0,0
2001:19f0:7000:9a00::/56,6252001,6252001,,0,0
2001:19f0:7000:9b00::/57,6252001,6252001,,0,0
2001:19f0:7000:9b80::/58,6252001,6252001,,0,0
2001:19f0:7000:9bc0::/61,6252001,6252001,,0,0
2001:19f0:7000:9bc8::/64,6252001,6252001,,0,0
2001:19f0:7000:9bc9::/64,1861060,6252001,,0,0
2001:19f0:7000:9bca::/63,6252001,6252001,,0,0
2001:19f0:7000:9bcc::/62,6252001,6252001,,0,0
2001:19f0:7000:9bd0::/60,6252001,6252001,,0,0
2001:19f0:7000:9be0::/59,6252001,6252001,,0,0
2001:19f0:7000:9c00::/54,6252001,6252001,,0,0
2001:19f0:7000:a000::/51,6252001,6252001,,0,0
2001:19f0:7000:c000::/50,6252001,6252001,,0,0
2001:19f0:7001::/54,6252001,6252001,,0,0
2001:19f0:7001:400::/58,6252001,6252001,,0,0
2001:19f0:7001:440::/60,6252001,6252001,,0,0
2001:19f0:7001:450::/61,6252001,6252001,,0,0
2001:19f0:7001:458::/63,6252001,6252001,,0,0
2001:19f0:7001:45a::/64,1861060,6252001,,0,0
2001:19f0:7001:45b::/64,6252001,6252001,,0,0
2001:19f0:7001:45c::/62,6252001,6252001,,0,0
2001:19f0:7001:460::/59,6252001,6252001,,0,0
2001:19f0:7001:480::/57,6252001,6252001,,0,0
2001:19f0:7001:500::/56,6252001,6252001,,0,0
2001:19f0:7001:600::/55,6252001,6252001,,0,0
2001:19f0:7001:800::/53,6252001,6252001,,0,0
2001:19f0:7001:1000::/52,6252001,6252001,,0,0
2001:19f0:7001:2000::/51,6252001,6252001,,0,0
2001:19f0:7001:4000::/50,6252001,6252001,,0,0
2001:19f0:7001:8000::/49,6252001,6252001,,0,0
2001:19f0:7002::/47,6252001,6252001,,0,0
2001:19f0:7004::/46,6252001,6252001,,0,0
2001:19f0:7008::/45,6252001,6252001,,0,0
2001:19f0:7010::/44,6252001,6252001,,0,0
2001:19f0:7020::/43,6252001,6252001,,0,0
2001:19f0:7040::/42,6252001,6252001,,0,0
2001:19f0:7080::/41,6252001,6252001,,0,0
2001:19f0:7100::/40,6252001,6252001,,0,0
2001:19f0:7200::/39,6252001,6252001,,0,0
2001:19f0:7400::/38,6252001,6252001,,0,0
2001:19f0:7800::/50,6252001,6252001,,0,0
2001:19f0:7800:4000::/64,6251999,6252001,,0,0
2001:19f0:7800:4001::/64,6252001,6252001,,0,0
2001:19f0:7800:4002::/63,6252001,6252001,,0,0
2001:19f0:7800:4004::/62,6252001,6252001,,0,0
2001:19f0:7800:4008::/61,6252001,6252001,,0,0
2001:19f0:7800:4010::/60,6252001,6252001,,0,0
2001:19f0:7800:4020::/59,6252001,6252001,,0,0
2001:19f0:7800:4040::/58,6252001,6252001,,0,0
2001:19f0:7800:4080::/57,6252001,6252001,,0,0
2001:19f0:7800:4100::/56,6252001,6252001,,0,0
2001:19f0:7800:4200::/55,6252001,6252001,,0,0
2001:19f0:7800:4400::/54,6252001,6252001,,0,0
2001:19f0:7800:4800::/53,6252001,6252001,,0,0
2001:19f0:7800:5000::/52,6252001,6252001,,0,0
2001:19f0:7800:6000::/51,6252001,6252001,,0,0
2001:19f0:7800:8000::/49,6252001,6252001,,0,0
2001:19f0:7801::/48,6252001,6252001,,0,0
2001:19f0:7802::/47,6252001,6252001,,0,0
2001:19f0:7804::/46,6252001,6252001,,0,0
2001:19f0:7808::/45,6252001,6252001,,0,0
2001:19f0:7810::/44,6252001,6252001,,0,0
2001:19f0:7820::/43,6252001,6252001,,0,0
2001:19f0:7840::/42,6252001,6252001,,0,0
2001:19f0:7880::/41,6252001,6252001,,0,0
2001:19f0:7900::/40,6252001,6252001,,0,0
2001:19f0:7a00::/39,6252001,6252001,,0,0
2001:19f0:7c00::/38,6252001,6252001,,0,0
2001:19f0:8000::/33,6252001,6252001,,0,0
2001:19f8::/32,6252001,6252001,,0,0
2001:1a00::/32,6255148,,,0,0
2001:1a08::/32,2635167,2635167,,0,0
2001:1a10::/29,289688,289688,,0,0
2001:1a18::/29,146669,146669,,0,0
2001:1a20::/32,2635167,2635167,,0,0
2001:1a28::/32,2921044,2921044,,0,0
2001:1a30::/32,2921044,2921044,,0,0
2001:1a38::/32,3175395,3175395,,0,0
2001:1a40::/32,290291,290291,,0,0
2001:1a48::/32,3077311,3077311,,0,0
2001:1a50::/32,2921044,2921044,,0,0
2001:1a58::/32,2510769,2510769,,0,0
2001:1a60::/32,3175395,3175395,,0,0
2001:1a68::/32,798544,798544,,0,0
2001:1a70::/29,2562770,2562770,,0,0
2001:1a78::/29,2921044,2921044,,0,0
2001:1a80::/29,2921044,2921044,,0,0
2001:1a88::/29,2658434,2658434,,0,0
2001:1a90::/32,2635167,2635167,,0,0
2001:1a98::/29,2629691,2629691,,0,0
2001:1aa0::/29,719819,719819,,0,0
2001:1aa8::/32,2750405,2750405,,0,0
2001:1ab0::/32,3077311,3077311,,0,0
2001:1ab8::/30,597427,597427,,0,0
2001:1ac0::/32,3175395,3175395,,0,0
2001:1ac8::/32,732800,732800,,0,0
2001:1ad0::/48,2782113,2782113,,0,0
2001:1ad0:1::/48,2750405,2750405,,0,0
2001:1ad0:2::/47,2750405,2750405,,0,0
2001:1ad0:4::/46,2750405,2750405,,0,0
2001:1ad0:8::/45,2750405,2750405,,0,0
2001:1ad0:10::/44,2750405,2750405,,0,0
2001:1ad0:20::/43,2750405,2750405,,0,0
2001:1ad0:40::/42,2750405,2750405,,0,0
2001:1ad0:80::/41,2750405,2750405,,0,0
2001:1ad0:100::/40,2750405,2750405,,0,0
2001:1ad0:200::/39,2750405,2750405,,0,0
2001:1ad0:400::/38,2750405,2750405,,0,0
2001:1ad0:800::/37,2750405,2750405,,0,0
2001:1ad0:1000::/36,2750405,2750405,,0,0
2001:1ad0:2000::/35,2750405,2750405,,0,0
2001:1ad0:4000::/34,2750405,2750405,,0,0
2001:1ad0:8000::/33,2750405,2750405,,0,0
2001:1ad8::/32,3144096,3144096,,0,0
2001:1ae0::/32,732800,732800,,0,0
2001:1ae8::/29,3077311,3077311,,0,0
2001:1af0::/29,3202326,3202326,,0,0
2001:1af8::/32,2750405,2750405,,0,0
2001:1b00::/32,2017370,2017370,,0,0
2001:1b08::/32,3017382,3017382,,0,0
2001:1b10::/32,2921044,2921044,,0,0
2001:1b18::/32,2921044,2921044,,0,0
2001:1b28::/32,453733,453733,,0,0
2001:1b30::/29,2921044,2921044,,0,0
2001:1b38::/29,3017382,3017382,,0,0
2001:1b40::/32,2635167,2635167,,0,0
2001:1b48::/29,3017382,3017382,,0,0
2001:1b50::/29,2658434,2658434,,0,0
2001:1b58::/29,3017382,3017382,,0,0
2001:1b60::/29,2921044,2921044,,0,0
2001:1b68::/29,298795,298795,,0,0
